"QKEY","INTERVIEW_START_W55","INTERVIEW_END_W55","LANG_W55","DEVICE_TYPE_W55","FORM_W55","ENV2_a_W55","ENV2_b_W55","ENV2_c_W55","ENV2_d_W55","ENV2_e_W55","ENV2_f_W55","EN1F1_W55","ENV4_W55","EN1F2_W55","ENV5_a_W55","ENV5_b_W55","ENV5_c_W55","ENV5_d_W55","ENV17_W55","EN6F1_a_W55","EN6F1_b_W55","EN6F1_c_W55","EN6F1_d_W55","EN6F1_e_W55","EN6F1count_W55","EN6F2_a_W55","EN6F2_b_W55","EN6F2_c_W55","EN6F2_d_W55","EN6F2_e_W55","ENVIR8_a_W55","ENVIR8_b_W55","ENVIR8_c_W55","ENVIR8_d_W55","ENVIR8_e_W55","EN7_W55","EN8_W55","CLIM5_W55","CLIM6_W55","CLIM9F1_a_W55","CLIM9F1_b_W55","CLIM9F2_W55","CLIM10_a_W55","CLIM10_b_W55","CLIM10_c_W55","CLIM10_d_W55","CLIM10_e_W55","CLIM10_f_W55","CLIM10_g_W55","VAC1A_W55","VAC1B_W55","BIO33_a_W55","BIO33_b_W55","BIO34_W55","BIO35_W55","GM1_W55","GM2_W55","GM3_W55","FUD32_W55","FUD33A_W55","FUD33B_W55","FUD37_a_W55","FUD37_b_W55","FUD37_c_W55","FUD37_d_W55","PERS1_W55","PERS2_W55","PERS3_W55","PERS4_W55","PERS5_W55","PERS6_W55","PERS7_W55","PERS8_W55","PERS9_W55","PERS10_W55","PERS11_W55","PERS12_W55","SATIS_W55","EMTREP_a_W55","EMTREP_b_W55","EMTREP_c_W55","EMTREP_d_W55","EMTDEM_a_W55","EMTDEM_b_W55","EMTDEM_c_W55","EMTDEM_d_W55","IMPEACHEARD_W55","IMPEACHAPP_W55","IMPEACHREM_W55","IMPCONFREP_W55","IMPCONFDEM_W55","IMPKNOW_W55","F_METRO","F_CREGION","F_CDIVISION","F_AGECAT","F_SEX","F_EDUCCAT","F_EDUCCAT2","F_HISP","F_RACECMB","F_RACETHN","F_NATIVITY","F_CITIZEN","F_MARITAL","F_RELIG","F_BORN","F_ATTEND","F_RELCOM3CAT","F_PARTY_FINAL","F_PARTYLN_FINAL","F_PARTYSUM_FINAL","F_INCOME","F_INCOME_RECODE","F_REG","F_IDEO","F_ACSWEB","F_VOLSUM","IMPEACHT_W53","WEIGHT_W53_W55","WEIGHT_W55"
201801042383,2019-10-03 21:34:00,2019-10-03 22:01:00,1,3,1,2,2,2,1,2,1,1,1,NA,1,1,1,1,2,1,1,1,1,1,5,NA,NA,NA,NA,NA,2,2,2,2,2,1,2,3,1,1,2,NA,1,1,1,2,2,1,2,3,1,NA,NA,1,2,99,1,99,NA,NA,NA,3,1,2,2,3,4,3,3,3,2,2,3,1,3,4,5,2,1,1,2,2,1,1,1,2,2,1,1,4,2,2,1,3,5,2,2,1,5,2,2,2,1,1,1,5,NA,2,1,2,NA,2,9,1,1,3,1,1,1,0.802930988694932,0.786752706326091
201801042508,2019-10-05 01:58:00,2019-10-05 02:13:00,1,2,1,2,2,2,1,2,1,1,2,NA,1,1,1,1,1,1,2,1,1,1,4,NA,NA,NA,NA,NA,2,2,2,2,2,1,3,3,1,1,1,NA,1,1,1,1,1,1,2,2,3,NA,NA,2,1,2,2,2,NA,NA,NA,3,1,1,3,2,4,4,2,2,4,1,2,3,2,4,2,2,1,1,2,2,1,2,1,2,2,1,1,3,1,2,1,3,5,3,2,1,6,2,1,1,1,1,1,10,NA,6,2,2,NA,2,8,1,1,4,1,1,2,0.303079996239593,0.306170000198639
201801043151,2019-10-03 21:11:00,2019-10-04 02:27:00,1,3,1,2,1,1,1,1,1,1,1,NA,1,1,2,2,1,2,1,1,1,1,4,NA,NA,NA,NA,NA,2,2,2,2,2,2,1,1,1,1,1,NA,1,1,1,1,1,1,1,3,1,NA,NA,1,2,1,1,1,NA,NA,NA,1,3,3,1,4,2,3,2,5,5,5,3,3,4,4,2,1,1,2,1,1,1,1,2,2,1,2,4,2,4,1,1,3,5,2,2,2,3,2,1,1,1,1,1,12,NA,4,2,2,NA,2,5,2,1,3,1,2,4,0.989111404077998,0.907181839049531
201801043219,2019-10-04 07:41:00,2019-10-04 07:51:59,1,3,2,2,1,1,1,2,1,NA,3,1,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,0,2,2,1,2,1,2,3,3,2,2,99,2,3,3,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3,1,2,NA,NA,NA,2,8,3,3,2,2,2,3,3,3,3,3,3,2,4,2,3,4,2,1,2,2,1,2,2,1,2,2,2,2,3,2,3,3,1,3,5,3,2,3,2,2,1,1,1,1,1,1,1,1,1,1,NA,1,4,2,1,2,1,1,2,0.612752565272965,0.671126991961283
201801043289,2019-10-09 15:10:00,2019-10-09 15:18:00,1,3,1,1,2,2,1,2,1,1,1,NA,1,1,1,1,2,2,2,1,2,1,2,NA,NA,NA,NA,NA,3,2,2,2,2,2,2,2,3,3,3,NA,NA,NA,NA,NA,NA,NA,NA,2,2,NA,NA,1,2,3,3,3,NA,NA,NA,3,3,3,3,3,4,3,4,3,2,4,4,3,2,4,3,1,1,2,1,1,1,2,2,2,2,2,3,2,4,2,2,3,5,2,2,3,2,2,1,1,1,1,1,1,2,5,2,1,NA,1,7,1,1,2,1,1,3,0.464707732422875,0.518827059917939
201801043412,2019-10-07 13:51:59,2019-10-07 14:57:00,1,1,2,1,2,1,1,2,1,NA,3,1,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,0,2,1,1,1,1,2,2,2,2,2,1,2,3,3,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,2,1,2,NA,NA,NA,2,8,2,3,2,3,3,3,2,3,2,2,4,3,1,4,1,2,5,2,1,2,1,2,1,2,1,1,1,1,1,2,1,2,1,3,5,2,1,1,5,2,2,2,1,1,6,1,1,4,2,2,NA,2,8,1,1,3,1,1,2,0.349528225768861,0.349606738947637
201801043486,2019-10-08 12:21:00,2019-10-08 12:26:59,1,3,1,2,2,2,1,2,1,1,1,NA,1,1,1,1,1,1,1,1,1,1,5,NA,NA,NA,NA,NA,2,2,2,2,2,1,3,1,1,1,1,NA,1,1,1,2,1,1,1,3,1,NA,NA,1,2,2,2,1,NA,NA,NA,3,3,2,3,2,1,4,3,2,2,4,3,4,2,4,1,2,1,1,2,2,1,2,1,2,1,1,1,4,1,2,1,3,5,2,2,1,5,1,5,3,1,1,1,1,2,5,3,2,NA,2,5,2,1,4,1,2,1,0.284695983920176,0.257147830027409
201801043489,2019-10-05 00:14:00,2019-10-05 00:21:00,1,1,1,2,2,2,1,2,1,1,3,NA,NA,NA,NA,NA,2,1,1,1,1,1,5,NA,NA,NA,NA,NA,3,2,3,3,2,2,2,1,1,2,2,NA,2,1,2,2,2,2,2,3,1,NA,NA,1,2,3,3,3,NA,NA,NA,2,2,2,2,2,4,2,2,2,4,3,5,3,4,2,2,2,1,1,2,2,1,2,1,2,1,1,2,3,2,2,1,3,5,1,2,1,5,2,1,1,1,1,1,1,2,2,2,2,NA,2,6,2,2,3,1,1,1,0.776642213047856,0.785404361486563
201801043842,2019-10-02 01:56:00,2019-10-02 15:23:00,1,3,1,1,1,1,1,2,1,2,1,NA,1,1,1,1,2,1,1,1,2,2,3,NA,NA,NA,NA,NA,1,2,2,2,1,2,2,2,2,2,1,NA,1,1,1,1,1,1,1,2,2,NA,NA,1,2,3,2,2,NA,NA,NA,2,2,1,2,3,1,1,2,1,5,3,3,5,2,5,5,1,2,2,2,2,2,2,1,2,2,1,1,4,2,2,1,3,5,2,2,2,4,2,2,2,1,1,3,1,1,1,1,4,2,2,2,3,1,4,1,2,4,1.13853453050989,1.00957482239667
201801043929,2019-10-06 17:45:00,2019-10-06 18:21:00,1,1,1,2,2,2,1,2,1,1,3,NA,NA,NA,NA,NA,2,2,1,1,1,1,4,NA,NA,NA,NA,NA,2,2,3,2,2,1,1,1,1,1,1,NA,1,2,1,2,1,1,1,3,1,NA,NA,1,2,2,3,2,NA,NA,NA,2,1,1,2,3,1,2,4,3,4,4,5,3,2,4,3,2,1,1,2,2,2,2,1,2,2,1,1,4,1,1,1,3,5,2,2,1,5,2,2,2,1,1,1,1,2,3,2,2,NA,2,6,2,1,3,0,1,1,0.675700500017336,0.673343885769174
201801044139,2019-10-04 23:27:59,2019-10-04 23:48:00,1,3,2,2,2,1,2,2,2,NA,1,1,1,1,2,2,1,NA,NA,NA,NA,NA,0,1,1,1,1,3,2,2,3,2,2,1,1,3,2,NA,NA,2,1,1,1,1,1,2,1,NA,NA,5,3,1,2,NA,NA,NA,3,8,3,2,1,2,4,3,5,3,5,3,5,1,3,3,3,3,1,2,1,2,2,2,2,2,1,1,3,1,1,4,1,3,1,3,5,3,2,3,2,99,99,9,99,1,5,1,99,2,1,2,NA,2,99,99,1,2,0,2,1,1.0855830589007,1.18957256511219
201801044168,2019-10-06 01:59:00,2019-10-06 02:10:00,1,3,2,2,2,2,1,2,1,NA,1,1,1,1,1,2,2,NA,NA,NA,NA,NA,0,1,1,1,1,1,2,2,2,2,2,1,2,1,1,NA,NA,2,1,1,1,2,1,1,2,NA,NA,5,1,1,2,NA,NA,NA,1,3,NA,2,3,3,2,3,3,3,3,2,3,2,4,4,4,2,4,2,1,1,2,2,2,2,1,2,1,99,2,3,3,2,2,3,5,4,1,1,5,2,1,1,1,1,1,11,NA,1,1,4,2,2,7,1,3,4,1,1,5,0.735415754052676,0.602996574340248
201801044170,2019-10-05 18:12:59,2019-10-09 19:01:00,1,3,1,1,1,1,1,1,1,2,1,NA,1,2,2,2,2,1,2,1,1,1,4,NA,NA,NA,NA,NA,2,2,2,3,3,2,2,3,1,2,3,NA,NA,NA,NA,NA,NA,NA,NA,4,3,NA,NA,2,2,2,1,3,NA,NA,NA,2,1,3,3,3,1,4,5,3,5,5,1,4,3,1,3,2,2,2,2,2,2,2,1,1,2,1,1,2,1,3,2,3,5,4,1,3,2,2,2,2,1,1,1,1,1,2,1,2,NA,2,6,2,1,1,1,2,1,1.27913374855672,1.27418692151581
201801044240,2019-10-09 16:31:00,2019-10-09 16:35:59,1,3,1,1,1,1,1,2,1,1,1,NA,1,1,1,2,2,2,1,1,1,1,4,NA,NA,NA,NA,NA,2,3,2,3,3,1,2,3,3,1,1,NA,2,1,1,2,1,1,2,3,1,NA,NA,1,2,1,1,1,NA,NA,NA,1,3,2,1,1,5,3,4,4,3,1,1,3,2,4,5,1,2,2,1,1,1,1,2,2,2,2,3,2,4,2,1,3,5,1,2,2,4,2,1,1,1,1,3,3,2,4,2,1,NA,1,4,2,1,2,1,1,4,0.750107193125568,0.759890537532215
201801044293,2019-10-04 03:16:00,2019-10-04 03:43:59,1,3,1,1,1,2,1,2,1,1,3,NA,NA,NA,NA,NA,2,2,2,1,2,1,2,NA,NA,NA,NA,NA,2,2,2,3,2,2,2,2,1,2,3,NA,NA,NA,NA,NA,NA,NA,NA,3,1,NA,NA,1,2,2,1,3,NA,NA,NA,3,3,3,2,4,3,3,3,2,3,3,3,4,3,4,4,1,1,2,1,1,1,1,2,2,1,2,4,3,4,2,2,3,5,3,1,2,4,2,1,1,1,1,1,1,1,4,2,1,NA,1,7,1,1,3,1,2,4,1.95328197143808,1.95713090153193
201801044331,2019-10-07 17:41:00,2019-10-07 17:48:00,1,1,1,1,1,1,1,99,1,2,3,NA,NA,NA,NA,NA,2,2,2,2,2,1,1,NA,NA,NA,NA,NA,3,3,3,3,3,2,1,2,3,3,3,NA,NA,NA,NA,NA,NA,NA,NA,4,1,NA,NA,1,2,3,2,1,NA,NA,NA,1,3,2,1,3,3,4,4,3,4,2,2,2,4,4,1,2,2,2,1,1,1,1,2,2,2,2,4,2,4,2,2,3,5,3,1,1,5,2,1,1,1,1,2,1,1,6,2,1,NA,1,2,3,1,1,1,2,4,0.616954946054153,0.682576687483813
201801044413,2019-10-04 22:56:59,2019-10-04 23:05:59,1,1,2,2,2,2,1,2,1,NA,3,1,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,0,1,1,1,1,1,2,2,2,2,2,1,2,1,1,NA,NA,2,2,1,1,2,2,1,2,NA,NA,4,1,1,2,NA,NA,NA,1,2,NA,3,2,1,3,5,2,4,3,2,4,2,4,4,3,3,4,2,1,1,2,2,2,2,1,1,1,1,1,4,1,2,1,3,5,4,2,1,5,2,1,1,1,1,3,1,2,1,1,2,NA,2,5,2,1,4,1,1,1,0.434254287919544,0.457629749167924
201801044523,2019-10-05 01:51:00,2019-10-05 02:04:00,1,3,1,2,2,1,1,2,1,1,1,NA,1,1,1,1,1,1,2,1,1,1,4,NA,NA,NA,NA,NA,2,2,2,2,2,1,2,1,3,1,1,NA,1,1,1,1,1,1,1,3,2,NA,NA,1,2,2,2,2,NA,NA,NA,3,2,3,2,1,1,1,1,5,5,1,5,5,4,5,5,2,1,1,2,2,1,1,2,2,1,1,1,2,2,2,1,3,5,3,2,3,2,2,2,2,1,1,1,1,1,1,1,2,NA,2,7,1,1,3,1,1,1,0.637732636641252,0.634337438858639
201801044590,2019-10-09 06:19:00,2019-10-09 06:33:00,1,3,1,1,1,1,1,1,1,1,3,NA,NA,NA,NA,NA,2,2,1,1,2,1,3,NA,NA,NA,NA,NA,3,3,3,3,3,3,3,3,3,3,3,NA,NA,NA,NA,NA,NA,NA,NA,4,4,NA,NA,1,2,3,1,3,NA,NA,NA,4,1,4,4,3,4,4,3,2,4,4,2,3,3,4,3,2,1,1,2,2,2,2,1,1,3,1,1,3,1,1,1,3,5,3,2,3,2,2,2,2,1,1,1,1,2,5,2,2,NA,2,2,3,1,2,1,2,1,1.39096351508269,1.3140566795655
201801044707,2019-10-04 00:04:00,2019-10-04 00:19:59,1,3,1,1,2,2,2,2,2,1,3,NA,NA,NA,NA,NA,2,1,2,1,1,1,4,NA,NA,NA,NA,NA,3,3,3,3,3,2,2,1,2,2,2,NA,1,1,1,1,1,1,1,1,1,NA,NA,1,2,3,3,3,NA,NA,NA,2,2,2,2,2,1,4,1,2,2,4,3,4,1,2,5,1,2,1,2,2,2,2,2,1,2,1,1,2,1,1,2,3,5,2,2,3,1,2,2,2,1,1,6,1,2,4,2,2,NA,2,1,3,1,3,0,1,3,0.290430426658536,0.300057212798648
201801044861,2019-10-10 04:40:00,2019-10-10 05:00:00,1,3,2,1,1,2,2,2,2,NA,3,2,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,0,1,3,2,2,3,2,2,2,2,2,2,3,2,2,NA,NA,2,2,2,2,2,2,2,2,NA,NA,4,2,1,2,NA,NA,NA,2,2,NA,4,3,3,3,5,1,5,1,1,1,5,5,5,5,1,1,2,1,1,2,2,2,2,1,1,1,1,1,4,1,3,1,3,5,3,2,1,6,2,2,2,1,1,6,1,1,2,1,2,NA,2,2,3,3,3,0,2,NA,NA,0.874243834575272
201801045109,2019-10-05 16:03:00,2019-10-05 16:18:00,1,3,1,1,2,1,1,2,1,1,1,NA,1,1,1,1,2,2,1,1,2,1,3,NA,NA,NA,NA,NA,2,2,3,3,3,1,2,3,3,3,3,NA,NA,NA,NA,NA,NA,NA,NA,2,2,NA,NA,1,1,2,2,2,NA,NA,NA,1,1,2,1,2,4,3,2,4,4,4,5,1,4,4,3,2,1,1,2,2,1,1,2,2,2,1,2,4,4,2,2,3,5,2,1,2,4,2,2,2,1,1,1,1,1,1,2,3,1,1,7,1,3,2,1,1,2,1.23350936580145,1.11458042200282
201801045388,2019-10-08 14:51:59,2019-10-08 15:21:59,1,3,2,2,2,2,1,2,2,NA,1,1,1,1,1,1,1,NA,NA,NA,NA,NA,0,1,1,1,1,1,2,2,2,2,2,1,1,3,2,NA,NA,2,1,1,2,2,2,2,2,NA,NA,1,5,2,1,NA,NA,NA,1,2,NA,2,1,1,2,4,2,5,4,3,2,2,2,3,5,5,4,2,1,2,1,2,1,1,2,2,3,2,3,2,4,3,1,3,5,2,2,1,5,2,1,1,1,1,1,1,1,2,1,3,1,1,3,3,3,2,1,2,3,1.0039912556494,0.935769258429442
201801045638,2019-10-03 21:16:00,2019-10-03 21:23:00,1,3,2,2,2,2,1,2,1,NA,1,1,1,1,1,2,2,NA,NA,NA,NA,NA,0,3,1,1,1,1,2,2,2,2,2,1,1,3,3,NA,NA,2,1,1,1,1,1,1,1,NA,NA,5,5,1,2,NA,NA,NA,1,3,NA,3,4,2,2,2,2,3,3,5,3,2,3,4,4,5,5,2,1,1,2,2,2,2,2,1,1,1,1,3,2,2,1,3,5,2,2,1,6,2,4,4,1,1,6,11,NA,5,2,2,NA,2,4,2,1,4,1,1,1,0.431224274811455,0.45769822473124
201801045718,2019-10-08 16:28:59,2019-10-08 16:34:59,1,1,2,2,1,1,1,2,1,NA,3,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,0,1,2,1,1,1,3,3,3,3,3,3,3,3,3,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,1,1,2,NA,NA,NA,2,3,NA,3,3,3,3,4,5,4,1,3,1,4,1,1,5,3,3,1,2,2,1,2,2,2,2,2,2,2,4,1,4,2,1,3,5,2,2,2,3,2,1,1,1,1,1,2,2,5,2,3,1,1,7,1,3,3,1,2,4,2.31138115109241,2.07483946949464
201801046152,2019-10-09 11:58:00,2019-10-09 13:37:00,1,2,1,1,1,1,1,1,1,2,1,NA,1,2,2,1,2,2,1,1,2,2,2,NA,NA,NA,NA,NA,3,3,3,3,3,2,1,2,1,3,3,NA,NA,NA,NA,NA,NA,NA,NA,3,1,NA,NA,1,2,1,3,1,NA,NA,NA,1,99,3,1,2,4,1,3,3,1,4,5,5,4,4,1,1,2,2,1,1,1,1,2,2,1,2,4,2,4,2,1,3,5,4,1,1,6,2,1,1,1,1,1,1,2,5,2,1,NA,1,5,2,1,2,1,2,4,0.726019661477263,0.755103762306388
201801046176,2019-10-03 22:11:00,2019-10-04 23:04:00,1,3,1,2,2,2,2,2,2,2,3,NA,NA,NA,NA,NA,2,2,2,2,2,1,1,NA,NA,NA,NA,NA,2,2,2,1,2,3,2,1,1,2,2,NA,1,1,1,1,1,1,1,3,4,NA,NA,1,2,1,1,1,NA,NA,NA,2,2,2,1,3,3,3,3,3,3,2,2,2,2,5,3,2,1,1,2,2,2,2,1,1,1,1,1,4,1,3,1,3,5,1,2,3,2,2,2,2,1,1,1,1,2,3,2,2,NA,2,4,2,3,4,1,1,1,1.4793700464428,1.48061046417393
201801046534,2019-10-05 16:38:00,2019-10-05 16:46:00,1,3,2,2,2,2,1,2,1,NA,1,1,1,1,1,1,2,NA,NA,NA,NA,NA,0,3,1,1,1,1,2,2,3,3,2,1,2,2,3,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,1,1,2,NA,NA,NA,2,8,2,3,2,2,3,4,1,4,3,3,2,5,4,3,4,4,4,1,2,2,1,1,1,1,2,2,2,2,3,2,4,3,1,3,5,3,2,3,2,2,1,1,1,1,1,12,NA,5,2,3,99,9,6,2,1,3,1,2,4,0.647902027002769,0.728704121927473
201801046777,2019-10-04 00:31:00,2019-10-04 00:36:59,1,3,2,2,2,2,1,2,1,NA,3,1,NA,NA,NA,NA,99,NA,NA,NA,NA,NA,0,3,2,3,1,2,2,2,2,2,2,1,1,3,1,NA,NA,2,1,1,1,2,2,1,2,NA,NA,4,1,1,2,NA,NA,NA,2,3,NA,3,2,3,2,4,3,3,3,2,2,2,3,3,3,2,3,2,1,1,2,2,2,2,1,2,2,1,2,3,2,2,1,3,5,2,2,1,5,2,2,2,1,1,6,1,2,5,2,2,NA,2,6,2,1,4,1,2,2,0.474925433993984,0.471842255799626
201801046811,2019-10-05 22:41:00,2019-10-05 22:49:00,1,3,2,2,1,2,2,2,2,NA,3,2,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,0,1,1,1,3,1,2,2,2,2,2,2,2,3,1,NA,NA,1,2,2,1,1,1,1,1,NA,NA,1,4,2,1,NA,NA,NA,2,1,NA,1,3,2,1,1,4,3,2,4,3,1,3,3,3,5,4,2,1,1,2,2,2,2,1,2,3,2,1,3,1,1,1,3,5,1,2,3,2,2,2,2,1,1,2,1,99,7,9,2,NA,2,4,2,1,99,1,2,3,0.987974800888162,1.09116025038374
201801046930,2019-10-03 21:12:00,2019-10-03 21:18:00,1,3,2,2,2,2,2,2,2,NA,3,1,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,0,3,1,1,1,1,3,3,3,3,3,2,2,3,3,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,1,2,NA,NA,NA,1,8,3,2,2,3,2,3,4,3,2,3,4,4,3,3,3,3,2,2,1,2,2,2,2,2,1,1,2,1,1,4,1,3,1,3,5,1,2,2,4,2,2,2,1,1,2,12,NA,5,2,2,NA,2,6,2,1,3,1,2,1,0.973377584086688,1.0534235414903
201801046937,2019-10-05 23:19:59,2019-10-05 23:46:00,1,3,1,2,1,2,1,1,1,1,3,NA,NA,NA,NA,NA,2,1,1,1,1,2,4,NA,NA,NA,NA,NA,2,2,2,3,2,1,2,3,1,2,2,NA,2,2,2,2,2,1,2,1,1,NA,NA,1,2,3,3,3,NA,NA,NA,3,2,3,3,99,1,4,4,3,3,2,4,99,2,2,4,2,1,1,2,2,2,2,1,1,2,1,1,4,1,3,1,3,5,4,1,3,2,2,2,2,1,1,1,1,2,5,2,2,NA,2,8,1,1,3,1,2,1,2.02752502629659,1.91257571725574
201801047174,2019-10-04 21:19:00,2019-10-07 21:11:00,1,3,1,2,2,2,1,2,2,1,2,NA,1,1,1,1,1,1,1,1,2,1,4,NA,NA,NA,NA,NA,2,2,2,2,2,1,1,99,2,1,1,NA,1,1,1,1,1,1,1,4,4,NA,NA,99,1,99,2,2,NA,NA,NA,2,1,1,1,3,1,1,4,1,3,4,3,4,3,5,1,99,99,99,99,99,99,99,99,99,99,99,99,4,4,3,1,3,5,2,1,3,2,2,2,2,1,1,6,12,NA,6,2,4,99,9,3,3,1,3,1,2,NA,NA,1.77668593443697
201801047200,2019-10-04 21:38:00,2019-10-04 21:47:00,1,3,2,2,1,2,1,2,1,NA,3,1,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,0,2,1,1,2,2,2,2,2,2,2,1,3,1,1,NA,NA,2,1,1,2,2,1,1,2,NA,NA,4,1,1,2,NA,NA,NA,1,3,NA,2,3,3,2,5,3,4,2,2,3,3,4,1,3,4,4,2,1,1,2,2,1,2,1,1,1,1,1,4,2,2,1,3,5,1,1,2,3,2,1,1,1,1,6,1,1,5,2,2,NA,2,7,1,2,4,1,2,1,4.3593902028291,4.25505102679343
201801047252,2019-10-05 18:43:00,2019-10-05 18:54:00,1,3,1,1,2,2,1,2,1,1,1,NA,1,1,1,1,2,2,1,1,1,1,4,NA,NA,NA,NA,NA,2,2,2,3,2,2,3,3,3,2,3,NA,NA,NA,NA,NA,NA,NA,NA,4,1,NA,NA,1,2,3,3,3,NA,NA,NA,4,3,3,4,4,1,3,2,1,3,1,1,3,5,3,3,2,2,2,1,1,1,1,2,2,2,2,4,2,4,3,1,3,5,2,2,3,2,2,1,1,1,1,1,1,99,5,2,1,NA,1,7,1,1,2,1,2,4,1.57287525237258,1.58710027079111
201801047406,2019-10-05 14:00:00,2019-10-05 14:10:00,1,1,1,99,1,99,1,1,1,1,1,NA,1,1,2,1,2,2,1,1,1,1,4,NA,NA,NA,NA,NA,3,3,2,3,3,2,4,2,2,4,4,NA,NA,NA,NA,NA,NA,NA,NA,3,1,NA,NA,1,2,1,3,3,NA,NA,NA,4,2,3,2,3,5,2,3,3,1,2,3,5,3,4,5,2,2,2,1,1,1,1,2,2,2,2,4,2,4,2,1,3,5,3,1,3,2,2,1,1,1,1,3,1,1,3,2,1,NA,1,99,99,1,2,1,1,4,0.361190363447822,0.374007650589304
201801047453,2019-10-04 15:59:00,2019-10-04 16:06:00,1,3,2,1,1,1,1,1,1,NA,3,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,0,1,1,1,1,1,2,3,2,2,2,2,2,3,3,NA,NA,1,1,1,2,2,1,1,2,NA,NA,2,2,1,2,NA,NA,NA,2,2,NA,2,1,1,2,3,5,2,4,2,3,5,2,3,2,1,4,2,2,2,2,2,2,2,2,2,2,1,2,2,2,3,1,3,5,2,2,3,2,2,1,1,1,1,4,1,2,5,2,3,1,1,5,2,2,3,1,1,2,0.860188983535557,0.871361323383578
201801047559,2019-10-09 19:04:00,2019-10-09 19:11:59,1,1,2,1,99,1,1,99,1,NA,1,2,1,1,1,1,2,NA,NA,NA,NA,NA,0,3,2,3,2,3,3,3,3,3,1,4,4,2,2,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,5,2,1,NA,NA,NA,2,2,NA,3,2,4,3,3,5,3,3,3,5,2,5,5,4,1,3,1,1,2,1,1,1,1,2,2,1,2,4,2,4,2,1,3,5,2,2,3,2,2,1,1,1,1,1,1,1,1,1,1,NA,1,99,99,1,1,1,1,4,0.677208941666116,0.679849962541703
201801047779,2019-10-07 00:38:00,2019-10-07 00:54:00,1,2,1,1,1,2,1,1,1,1,99,NA,NA,NA,NA,NA,1,1,1,1,1,1,5,NA,NA,NA,NA,NA,3,2,3,3,2,2,2,1,3,1,1,NA,1,1,1,1,1,1,1,3,1,NA,NA,1,2,3,3,3,NA,NA,NA,3,2,2,2,2,1,2,1,2,1,1,2,2,1,2,2,2,1,2,2,2,2,2,1,1,1,1,1,4,1,2,1,3,5,4,2,3,2,2,2,2,1,1,6,2,2,5,2,2,NA,2,8,1,1,3,1,1,2,1.01261551368956,0.964495590633767
201801047913,2019-10-09 13:45:00,2019-10-09 14:30:00,1,1,2,1,1,2,1,2,2,NA,1,2,1,2,2,1,2,NA,NA,NA,NA,NA,0,3,2,1,1,1,2,2,3,2,3,1,2,1,1,NA,NA,1,1,1,1,1,1,1,1,NA,NA,3,1,1,2,NA,NA,NA,2,2,NA,4,1,1,4,3,5,1,1,4,3,2,5,3,3,5,1,1,2,2,1,1,1,1,2,2,1,2,4,1,4,3,2,3,5,2,2,2,3,2,1,1,1,1,1,1,1,2,1,1,NA,1,5,2,99,2,0,1,NA,NA,1.93256528542757
201801047960,2019-10-04 23:43:00,2019-10-05 00:09:00,1,1,2,1,2,1,1,2,1,NA,1,1,1,1,1,1,2,NA,NA,NA,NA,NA,0,3,2,2,1,2,3,3,3,3,3,3,1,2,99,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,1,1,2,NA,NA,NA,2,2,NA,99,99,99,99,3,4,3,2,3,2,3,2,5,2,3,4,2,1,2,1,2,1,1,2,2,1,2,4,2,4,2,1,3,5,2,1,3,2,2,1,1,1,1,3,2,2,6,2,1,NA,1,99,99,1,3,1,2,4,0.74601495299666,0.785785012582384
201801047975,2019-10-05 19:20:59,2019-10-05 20:13:00,1,2,1,2,2,2,1,2,1,1,3,NA,NA,NA,NA,NA,2,1,1,1,2,1,4,NA,NA,NA,NA,NA,2,2,2,2,2,2,2,1,1,1,2,NA,1,1,1,1,1,1,1,3,2,NA,NA,2,2,1,1,2,NA,NA,NA,2,2,2,1,3,5,4,5,5,5,5,4,3,3,3,5,2,2,2,1,1,2,2,1,1,1,2,2,2,3,3,2,3,5,3,1,3,1,2,2,2,1,1,1,12,NA,2,1,2,NA,2,1,3,1,1,0,1,3,0.408159991490451,0.415026520142832
